electricity,rpm,pressure_steam,vibration,status
163.91,509.32,114.09,30.82,Normal
189.41,534.85,96.49,53.54,Maintenance
179.43,369.05,117.58,36.4,Normal
168.62,469.12,130.46,44.09,Normal
187.88,396.08,81.4,45.86,Normal
180.2,403.47,101.86,43.74,Normal
182.21,438.49,105.18,38.12,Maintenance
178.92,336.67,143.65,61.08,Maintenance
170.57,435.44,106.37,39.68,Fail
156.49,422.28,103.14,42.82,Normal
145.03,444.56,89.54,35.7,Normal
179.82,431.38,85.5,37.99,Fail
177.24,432.63,91.84,52.37,Fail
166.59,357.52,107.31,33.17,Fail
188.91,383.29,102.42,37.63,Normal
134.33,447.26,89.38,39.2,Maintenance
188.13,518.43,112.62,51.95,Maintenance
182.25,495.18,114.87,33.14,Normal
163.32,449.93,95.63,44.33,Normal
143.64,455.28,108.3,39.58,Normal
191.69,377.19,97.12,40.75,Normal
163.65,454.06,93.54,41.85,Fail
176.23,366.15,98.98,30.21,Fail
154.4,401.72,102.58,36.36,Fail
170.27,405.51,90.2,46.41,Maintenance
146.43,452.9,99.26,39.6,Maintenance
197.39,518.79,90.07,38.71,Normal
144.32,381.99,115.23,39.24,Fail
171.6,428.72,104.19,42.69,Fail
156.94,426.21,100.82,57.51,Maintenance
153.6,492.94,111.96,41.34,Normal
168.39,486.34,105.24,46.42,Normal
187.53,418.77,93.94,54.02,Maintenance
195.03,493.3,105.07,42.01,Fail
182.47,390.1,91.66,29.16,Maintenance
166.83,438.94,93.91,38.84,Normal
181.54,329.3,105.86,39.89,Normal
166.06,504.08,92.4,43.01,Normal
168.75,389.93,130.39,53.42,Maintenance
158.39,475.79,103.03,36.29,Normal
156.94,495.04,105.77,45.69,Maintenance
175.72,405.74,116.06,34.19,Normal
182.06,546.03,129.15,42.87,Maintenance
185.31,405.96,81.8,40.06,Maintenance
170.81,394.09,81.61,41.76,Fail
178.88,396.65,79.43,43.41,Maintenance
146.14,481.26,97.07,34.3,Normal
188.65,502.61,101.62,34.71,Normal
170.83,428.87,105.35,47.44,Fail
150.16,429.26,101.57,34.83,Normal
195.28,496.53,104.46,32.88,Normal
177.56,338.41,120.4,44.77,Fail
176.59,429.87,119.43,34.06,Fail
168.64,471.98,93.85,40.71,Fail
176.09,496.69,98.79,52.78,Maintenance
204.79,369.03,99.05,39.67,Normal
174.96,400.71,112.21,40.9,Fail
169.81,431.76,98.54,41.51,Maintenance
196.34,592.11,102.13,42.27,Normal
179.12,472.49,96.27,31.82,Fail
189.39,451.84,118.89,38.98,Normal
155.77,441.89,106.27,40.9,Fail
163.92,484.82,121.8,36.78,Maintenance
201.8,467.54,93.31,40.45,Fail
167.47,463.04,102.12,42.49,Normal
190.77,265.44,89.15,40.88,Fail
161.08,458.04,95.03,48.23,Fail
173.23,521.94,130.6,51.94,Fail
174.36,490.49,97.02,43.13,Fail
177.81,478.18,95.99,39.0,Maintenance
167.76,447.19,99.42,30.08,Fail
152.57,392.92,112.86,35.43,Normal
164.13,509.84,105.52,37.0,Maintenance
187.42,470.36,107.64,42.88,Fail
159.99,427.76,100.32,47.38,Maintenance
150.02,494.57,109.86,41.55,Maintenance
196.98,515.86,84.38,41.81,Fail
179.78,469.28,104.47,52.36,Maintenance
158.63,518.92,112.99,42.26,Normal
161.77,504.08,92.76,42.5,Normal
178.81,461.56,92.89,44.12,Normal
173.05,418.84,105.56,42.53,Fail
164.21,454.58,75.96,46.51,Maintenance
163.07,459.65,93.29,33.16,Maintenance
166.83,506.25,92.27,37.16,Fail
140.5,464.28,103.19,59.65,Maintenance
170.06,487.96,90.91,43.58,Maintenance
167.01,428.28,96.69,58.33,Maintenance
177.2,421.45,101.07,44.42,Fail
171.2,488.46,100.11,46.63,Fail
158.84,474.1,90.29,44.3,Normal
173.53,498.34,90.43,35.57,Normal
182.54,519.31,95.99,35.16,Fail
172.02,421.68,87.11,30.32,Normal
166.58,523.12,110.82,38.55,Fail
167.47,453.43,116.91,56.51,Maintenance
170.41,475.42,96.48,42.98,Maintenance
157.41,450.34,107.08,42.47,Maintenance
183.79,414.3,103.52,39.5,Fail
174.16,462.57,71.33,43.59,Fail
146.71,414.92,119.78,41.9,Normal
160.93,387.5,100.34,40.15,Normal
180.02,438.36,100.97,33.1,Fail
165.34,407.99,97.38,44.7,Fail
159.49,486.59,104.15,42.65,Fail
153.63,373.38,107.11,41.76,Maintenance
185.72,435.97,94.44,34.99,Normal
168.67,427.08,110.69,32.04,Normal
179.15,502.58,100.24,33.95,Maintenance
162.85,486.24,97.53,36.98,Fail
142.74,361.32,106.97,44.0,Normal
164.79,533.69,71.83,47.01,Normal
152.21,397.33,98.5,41.74,Fail
184.25,421.33,94.2,42.31,Maintenance
182.62,549.93,89.01,35.03,Fail
187.62,319.92,99.74,34.29,Normal
172.2,485.11,107.71,40.86,Normal
146.32,359.37,99.53,42.75,Normal
132.56,398.43,81.02,36.91,Normal
172.13,418.85,76.98,35.85,Normal
170.54,410.26,74.16,43.72,Fail
163.63,470.69,107.19,41.62,Normal
164.82,549.71,87.77,39.83,Fail
179.98,468.93,98.65,38.87,Fail
163.8,455.91,95.33,44.1,Fail
166.54,418.3,114.55,45.29,Normal
177.76,576.99,98.14,44.58,Maintenance
153.37,477.07,118.38,32.97,Normal
163.57,487.34,76.9,45.49,Normal
168.15,419.07,110.48,31.89,Maintenance
203.28,407.49,87.92,37.87,Normal
169.66,368.99,94.54,43.72,Fail
165.87,480.4,118.93,45.59,Normal
151.92,530.81,101.79,49.6,Normal
167.52,511.0,89.23,48.34,Fail
168.39,570.6,98.56,46.71,Maintenance
150.92,449.68,83.7,37.23,Normal
146.92,474.53,100.03,41.39,Fail
179.34,515.16,94.66,41.16,Fail
192.55,459.22,107.93,52.28,Fail
162.36,402.81,114.68,38.96,Normal
148.14,405.22,84.17,37.18,Fail
191.39,459.02,88.03,41.32,Fail
168.67,567.42,93.28,33.73,Maintenance
184.36,514.12,95.29,32.33,Normal
193.03,445.82,98.64,39.75,Fail
155.96,384.0,105.91,45.37,Normal
160.07,416.65,109.3,38.73,Fail
172.42,541.76,93.49,38.64,Normal
182.69,471.82,97.64,45.13,Fail
174.39,404.41,100.57,38.82,Fail
166.7,438.96,102.69,39.62,Normal
165.39,498.87,116.1,40.87,Normal
151.08,427.14,84.93,47.44,Normal
159.31,469.53,105.14,42.01,Normal
154.44,417.76,92.7,42.64,Fail
153.03,418.8,84.53,47.25,Normal
169.05,493.21,113.88,35.35,Maintenance
142.84,500.23,112.72,41.96,Maintenance
166.61,454.47,96.96,42.61,Fail
140.64,375.68,85.32,40.36,Fail
170.18,476.97,93.37,43.28,Fail
153.03,460.05,107.85,34.32,Maintenance
183.92,453.94,97.17,44.84,Normal
148.03,426.67,122.81,48.62,Maintenance
150.85,539.22,107.98,38.85,Fail
179.46,562.71,108.88,34.05,Fail
180.16,451.49,102.84,44.06,Maintenance
187.67,511.33,105.04,43.97,Fail
192.27,516.0,91.13,46.4,Normal
199.87,486.9,93.75,36.83,Normal
158.05,392.01,88.55,35.79,Maintenance
161.06,443.87,94.67,40.41,Normal
162.08,439.74,99.59,40.5,Normal
182.16,384.9,104.2,37.77,Fail
199.19,394.0,92.44,30.96,Maintenance
190.25,482.06,110.99,47.88,Normal
167.35,459.61,109.05,46.65,Fail
184.42,462.1,97.64,37.31,Maintenance
158.38,413.34,87.34,36.95,Fail
177.89,514.42,86.73,40.6,Fail
153.46,499.8,106.08,36.58,Maintenance
192.84,507.35,94.92,37.37,Maintenance
155.43,496.78,105.91,47.64,Normal
191.66,478.17,95.68,41.36,Normal
140.9,313.49,112.61,37.79,Normal
166.96,421.68,102.68,37.45,Normal
172.6,551.41,95.47,42.14,Maintenance
160.21,434.11,126.43,43.89,Fail
187.06,389.07,97.86,46.23,Maintenance
180.86,456.62,97.72,33.39,Fail
163.33,407.41,106.98,44.68,Maintenance
172.66,366.85,93.72,39.42,Maintenance
171.82,481.29,86.95,46.0,Maintenance
157.68,524.07,100.01,36.88,Normal
160.25,381.35,98.13,43.1,Fail
157.82,413.41,103.47,37.93,Maintenance
205.23,483.09,107.3,40.73,Fail
165.13,419.0,92.51,49.25,Maintenance
157.16,486.81,102.16,41.8,Maintenance
150.76,467.14,97.48,48.06,Maintenance
166.98,525.53,97.1,33.53,Fail
202.36,444.63,105.14,34.2,Normal
162.71,531.46,107.1,42.72,Normal
191.4,468.97,81.44,40.58,Maintenance
181.43,367.36,109.33,39.27,Maintenance
162.34,466.89,117.45,52.24,Maintenance
171.63,415.48,94.99,33.17,Fail
161.31,452.75,105.5,43.56,Maintenance
156.56,453.42,91.95,44.33,Maintenance
173.72,508.46,94.33,41.07,Normal
163.43,472.27,94.32,48.48,Normal
169.3,470.3,90.57,41.85,Normal
169.32,517.53,87.98,44.45,Fail
159.65,471.43,96.5,39.72,Fail
166.49,438.08,95.1,39.16,Fail
176.46,466.81,103.24,40.13,Fail
178.6,471.91,87.39,37.02,Fail
170.17,464.81,103.01,42.25,Normal
142.92,443.15,103.65,44.78,Maintenance
161.28,373.82,108.42,36.03,Maintenance
147.29,508.15,101.26,45.14,Maintenance
176.05,479.96,106.1,42.72,Maintenance
187.95,522.35,89.48,43.29,Fail
163.27,455.27,106.48,48.69,Fail
159.16,475.25,107.54,42.06,Normal
188.23,344.52,89.89,36.97,Maintenance
179.91,480.01,108.41,40.31,Maintenance
149.97,427.58,116.11,42.8,Normal
186.26,493.98,104.3,44.47,Normal
159.36,450.39,91.94,41.29,Normal
190.65,353.07,118.27,54.13,Fail
173.73,390.18,95.55,43.43,Normal
192.26,516.53,103.37,42.85,Normal
163.71,448.83,94.51,42.96,Fail
158.47,534.73,89.02,36.79,Maintenance
180.33,449.53,98.71,42.42,Normal
180.74,470.86,109.04,30.59,Normal
178.21,429.12,107.18,43.56,Maintenance
152.55,504.29,116.86,39.03,Maintenance
176.92,429.29,107.16,46.41,Maintenance
179.14,523.59,108.51,42.07,Normal
184.14,369.69,98.35,45.63,Fail
170.55,383.12,90.96,42.06,Fail
164.41,497.21,105.05,40.16,Maintenance
178.65,513.9,110.31,43.53,Fail
185.55,432.84,88.4,44.35,Maintenance
161.61,446.31,105.84,37.95,Fail
170.54,345.71,93.33,51.32,Maintenance
185.2,395.52,97.87,34.98,Fail
155.3,492.09,99.8,33.23,Maintenance
154.55,432.81,98.73,55.25,Maintenance
185.18,479.97,103.12,40.87,Normal
185.83,506.56,90.84,41.86,Maintenance
170.98,415.03,91.53,38.07,Fail
161.58,389.72,113.37,45.04,Maintenance
182.91,439.9,110.87,39.16,Maintenance
172.93,424.74,100.04,40.22,Normal
155.81,518.72,110.9,43.91,Maintenance
176.41,471.6,108.95,42.2,Fail
157.36,507.62,97.17,48.89,Maintenance
178.8,586.84,93.91,39.1,Maintenance
148.68,360.49,115.66,38.49,Maintenance
188.42,486.98,103.36,48.48,Normal
166.77,508.38,119.18,44.69,Normal
147.49,434.23,92.38,40.36,Maintenance
178.83,442.64,86.07,38.35,Maintenance
176.68,412.97,98.38,42.76,Normal
182.86,457.07,80.26,38.28,Normal
184.15,392.96,71.48,38.67,Maintenance
178.05,417.73,99.96,34.6,Normal
172.21,449.83,113.55,39.69,Maintenance
185.96,474.57,85.06,39.68,Fail
170.99,449.94,91.86,45.42,Fail
171.98,391.01,104.45,38.63,Normal
181.08,566.08,99.49,43.45,Maintenance
168.12,413.79,111.68,41.86,Maintenance
177.06,440.6,101.91,41.96,Fail
160.59,550.69,96.04,43.45,Maintenance
179.71,432.69,87.86,39.51,Normal
155.75,470.04,92.23,33.27,Maintenance
158.08,487.71,85.29,37.04,Fail
151.28,436.04,97.16,41.2,Maintenance
163.44,418.17,81.11,38.07,Fail
162.33,459.01,96.21,31.65,Fail
171.79,528.68,105.29,27.23,Normal
173.1,352.76,98.07,39.19,Maintenance
151.96,369.31,102.81,43.51,Fail
168.01,467.65,113.25,36.91,Maintenance
148.78,472.3,102.86,42.73,Fail
184.31,461.6,93.2,44.99,Maintenance
205.21,444.33,116.77,43.1,Fail
153.32,409.73,101.46,46.66,Fail
174.36,425.32,89.92,38.85,Normal
185.42,367.84,79.88,32.61,Normal
170.43,480.29,102.1,41.94,Maintenance
192.0,503.18,117.98,27.02,Fail
162.15,470.18,90.53,38.58,Normal
185.67,414.79,90.16,30.15,Normal
183.95,430.23,106.41,33.11,Fail
158.3,477.21,106.1,44.2,Maintenance
175.39,366.29,111.61,34.39,Normal
161.1,439.2,98.35,39.93,Maintenance
177.14,482.94,88.83,49.79,Fail
145.06,468.41,90.51,40.87,Fail
180.09,467.76,86.97,37.37,Maintenance
159.6,376.82,118.62,37.82,Fail
185.43,425.03,96.13,44.53,Fail
166.98,445.04,98.73,47.36,Fail
152.76,391.77,68.56,50.26,Maintenance
167.8,487.54,92.81,35.32,Normal
176.87,370.25,93.76,40.75,Maintenance
179.82,454.71,133.23,41.29,Maintenance
168.77,440.34,98.91,30.95,Maintenance
169.87,215.62,100.64,40.09,Normal
171.96,507.44,103.03,52.1,Fail
148.2,451.29,112.22,42.7,Maintenance
179.15,516.86,109.52,41.79,Normal
171.01,439.76,98.55,34.0,Normal
189.94,420.95,94.03,41.47,Normal
152.26,422.45,84.7,53.86,Maintenance
192.15,450.36,117.47,35.26,Maintenance
177.23,361.75,88.33,41.84,Fail
152.91,463.06,102.0,40.2,Fail
165.8,419.03,76.82,37.83,Normal
164.42,378.64,89.02,33.58,Fail
171.36,467.81,120.4,45.88,Maintenance
171.45,306.06,113.25,44.2,Fail
168.98,457.54,92.92,41.2,Maintenance
183.18,506.22,119.03,41.33,Fail
201.8,504.41,76.57,46.25,Fail
143.1,377.01,90.75,49.82,Maintenance
184.14,427.89,90.77,46.16,Maintenance
153.45,505.05,102.7,37.95,Fail
190.97,465.69,102.16,38.26,Normal
135.24,418.22,98.73,40.1,Maintenance
149.48,321.71,89.28,41.7,Fail
193.02,463.95,109.28,36.15,Maintenance
159.26,484.49,100.11,43.6,Fail
195.46,428.17,96.21,39.52,Fail
168.41,426.73,119.6,48.15,Normal
170.89,477.47,97.07,42.54,Fail
155.74,453.6,94.44,48.97,Fail
158.48,445.79,82.7,44.39,Maintenance
189.22,410.64,109.92,47.62,Fail
189.85,376.47,92.49,39.26,Normal
186.96,466.15,105.89,43.53,Fail
160.8,439.43,93.28,45.63,Normal
185.64,420.99,102.7,27.92,Fail
175.82,530.7,94.16,33.88,Normal
143.49,480.29,93.11,43.6,Normal
123.58,528.31,92.15,34.97,Normal
172.78,462.2,124.2,46.59,Fail
160.81,491.07,100.02,35.94,Maintenance
162.61,443.76,105.52,43.91,Normal
165.05,411.76,118.5,33.95,Fail
178.74,382.85,106.55,32.59,Fail
166.31,429.09,104.83,43.09,Maintenance
172.82,344.55,103.08,36.06,Normal
156.48,344.82,88.91,44.1,Normal
187.03,450.85,83.38,35.16,Fail
177.15,395.0,112.29,46.32,Fail
153.97,484.05,106.15,42.76,Fail
159.4,479.88,73.05,42.62,Normal
162.07,524.39,92.99,49.88,Normal
188.15,490.54,107.36,39.0,Maintenance
154.97,531.61,88.88,42.0,Fail
156.34,513.4,97.2,40.03,Normal
168.05,428.99,104.22,36.67,Maintenance
177.65,365.98,86.57,29.47,Maintenance
163.05,415.73,87.32,40.5,Fail
158.19,474.66,86.78,39.82,Fail
196.65,472.48,115.76,44.88,Normal
169.37,365.04,94.62,46.43,Maintenance
137.3,476.18,101.93,33.08,Normal
154.81,529.85,101.33,41.02,Normal
176.34,550.89,95.43,40.0,Normal
155.2,351.26,98.11,32.07,Maintenance
169.2,443.39,101.71,42.86,Fail
172.46,448.11,94.22,35.76,Normal
159.0,457.82,97.97,46.8,Fail
161.58,429.08,95.91,45.1,Fail
169.74,464.11,88.54,46.92,Maintenance
174.42,470.79,90.26,39.72,Maintenance
164.79,477.02,95.34,39.9,Normal
201.64,346.77,97.34,33.59,Fail
189.39,467.97,93.92,37.61,Maintenance
147.54,397.07,91.7,37.17,Maintenance
182.78,562.86,96.18,44.39,Maintenance
164.23,422.92,97.11,40.68,Fail
176.94,459.34,109.39,36.74,Fail
177.06,543.92,103.31,41.67,Fail
192.13,513.62,87.33,47.78,Normal
159.89,416.7,87.71,40.08,Normal
164.74,398.83,98.65,33.75,Fail
173.05,406.58,95.24,34.57,Fail
156.83,502.45,114.68,46.78,Fail
174.43,469.85,114.66,43.11,Fail
169.6,501.05,101.97,40.96,Maintenance
167.35,494.56,101.98,34.86,Maintenance
183.58,439.25,94.93,43.09,Maintenance
153.87,440.68,104.3,59.07,Maintenance
156.09,495.8,95.49,35.27,Fail
173.54,472.14,109.68,24.97,Fail
175.07,407.65,89.82,38.69,Fail
214.65,428.41,92.05,42.87,Fail
186.44,390.22,94.2,43.74,Normal
174.0,494.42,92.03,35.49,Fail
179.03,469.64,87.31,44.7,Fail
162.18,315.63,128.74,36.05,Fail
172.66,447.29,119.04,45.87,Fail
157.04,357.66,120.89,43.17,Fail
177.17,466.48,114.33,38.76,Normal
169.49,447.38,88.13,37.82,Normal
164.92,467.26,105.14,40.36,Normal
173.53,368.45,101.77,45.69,Normal
152.63,489.7,109.84,36.77,Fail
182.76,463.1,102.95,41.95,Fail
181.67,402.38,97.9,50.2,Normal
142.37,515.86,101.78,32.36,Fail
182.21,389.43,80.38,43.64,Fail
197.04,417.99,93.72,48.48,Fail
184.92,417.79,86.73,42.59,Maintenance
182.74,383.1,111.25,40.3,Normal
162.97,419.04,104.22,49.39,Fail
201.73,309.29,79.55,34.51,Normal
197.17,397.4,101.31,52.06,Fail
186.48,406.42,134.39,37.14,Fail
163.96,480.04,110.46,39.28,Fail
182.93,397.65,121.8,41.66,Normal
164.61,473.47,92.16,38.29,Normal
184.49,494.03,119.08,43.15,Normal
166.4,376.85,101.22,38.23,Maintenance
143.93,377.86,89.69,37.39,Fail
144.9,400.96,113.48,42.05,Fail
191.87,512.51,98.93,37.5,Fail
162.54,482.58,105.6,50.84,Normal
155.07,529.86,109.5,33.98,Maintenance
150.63,392.93,111.53,41.16,Maintenance
136.79,400.24,102.76,39.6,Fail
150.52,480.26,89.04,32.48,Fail
154.73,482.65,125.43,61.15,Maintenance
180.12,347.2,124.26,37.89,Fail
166.24,425.29,102.05,47.41,Maintenance
189.99,503.25,80.89,45.24,Fail
170.15,516.11,98.35,33.85,Maintenance
151.74,431.49,98.29,34.24,Maintenance
189.18,439.75,117.72,38.34,Maintenance
146.79,459.45,82.9,24.17,Maintenance
167.64,455.65,89.55,42.71,Maintenance
173.02,479.65,105.35,51.06,Maintenance
188.27,445.03,100.25,41.85,Fail
174.42,436.2,112.4,39.47,Fail
137.12,525.72,110.97,33.85,Fail
196.95,426.48,95.68,30.21,Normal
179.55,382.34,95.43,45.67,Maintenance
167.34,522.86,95.69,38.18,Normal
197.15,400.12,109.74,43.74,Maintenance
186.35,489.6,100.14,41.98,Maintenance
186.2,407.09,99.16,40.76,Fail
155.37,520.7,103.27,45.1,Normal
174.2,433.88,99.97,36.97,Maintenance
171.75,418.11,107.2,40.91,Fail
167.58,391.13,90.91,40.96,Maintenance
179.9,504.43,112.63,39.38,Normal
186.95,466.78,115.92,34.76,Normal
174.35,530.29,104.15,48.13,Fail
157.74,469.13,88.57,39.98,Normal
157.39,458.47,98.79,40.06,Fail
185.77,359.84,93.2,38.49,Maintenance
181.73,455.07,95.34,33.15,Fail
172.28,410.91,92.7,41.35,Normal
164.38,495.08,92.87,39.62,Fail
168.08,449.0,91.12,34.63,Fail
174.13,335.68,82.25,46.45,Fail
157.47,396.48,85.69,35.84,Fail
166.11,453.99,87.6,59.74,Maintenance
166.79,463.84,84.05,40.41,Normal
172.94,512.52,111.39,42.31,Maintenance
185.67,416.14,88.79,39.01,Normal
188.11,462.98,81.54,43.54,Fail
166.09,474.24,102.42,46.3,Maintenance
196.14,443.47,95.85,39.2,Fail
208.09,535.32,112.62,36.76,Fail
155.5,424.84,108.15,40.06,Fail
162.88,440.14,91.82,40.52,Fail
153.96,560.34,100.54,35.34,Normal
149.22,425.27,95.21,37.68,Maintenance
190.58,482.43,94.64,44.03,Maintenance
146.92,473.58,125.93,43.14,Normal
198.0,456.03,107.1,41.25,Maintenance
174.48,534.09,98.65,40.73,Fail
168.96,429.1,109.5,35.99,Maintenance
196.9,487.15,112.76,35.55,Fail
176.93,508.09,112.25,50.76,Maintenance
172.2,450.55,104.78,41.54,Normal
189.31,499.69,88.93,36.67,Normal
142.62,406.23,94.14,50.18,Fail
180.13,485.49,114.21,38.43,Fail
174.01,382.74,91.35,30.38,Maintenance
148.62,552.49,101.41,38.23,Normal
178.78,453.55,106.56,46.04,Normal
158.22,449.47,77.04,37.58,Normal
176.56,358.85,98.88,41.43,Maintenance
183.79,439.63,88.56,37.79,Maintenance
175.42,409.25,110.47,33.49,Fail
181.07,494.64,84.0,46.72,Maintenance
167.41,442.85,95.04,44.46,Maintenance
176.57,420.46,93.05,42.64,Maintenance
175.83,459.03,118.23,44.31,Normal
149.98,517.13,116.91,41.35,Maintenance
151.12,469.76,125.17,37.51,Fail
156.27,432.63,93.35,37.27,Fail
170.62,454.67,105.22,47.8,Normal
147.65,425.19,104.19,32.77,Maintenance
170.37,438.14,98.77,40.82,Maintenance
165.92,424.2,98.7,45.17,Fail
163.21,383.91,110.89,42.19,Maintenance
195.66,454.17,85.75,48.57,Normal
145.63,423.96,101.35,44.04,Maintenance
164.5,488.24,97.1,44.23,Fail
139.06,313.01,94.88,46.29,Fail
170.59,397.01,95.52,41.09,Normal
131.37,442.65,94.13,38.92,Maintenance
168.99,454.14,105.26,49.4,Fail
145.59,462.96,95.79,35.25,Fail
175.84,442.41,114.95,35.7,Maintenance
155.27,485.29,95.71,42.08,Fail
184.89,501.05,91.69,38.44,Maintenance
174.83,490.43,111.85,33.95,Maintenance
178.44,433.94,97.07,38.06,Fail
163.78,492.96,103.65,46.27,Maintenance
168.06,397.34,97.53,37.52,Normal
160.94,438.26,99.82,38.9,Fail
165.51,484.63,95.22,55.06,Fail
159.78,491.62,107.49,42.33,Normal
167.37,429.58,84.94,41.15,Fail
191.26,369.74,101.22,45.62,Fail
172.94,444.4,94.64,42.55,Maintenance
185.43,431.57,104.26,43.22,Maintenance
172.17,433.88,113.62,56.43,Normal
156.91,446.64,85.73,39.91,Fail
158.83,428.92,99.08,37.78,Maintenance
182.24,463.61,95.59,40.06,Maintenance
175.1,370.84,99.72,46.42,Fail
142.79,387.18,94.75,39.5,Maintenance
163.76,494.48,92.68,39.68,Maintenance
167.51,492.72,113.26,47.08,Normal
163.54,459.37,95.72,32.2,Fail
155.73,441.41,123.68,41.28,Maintenance
176.3,459.38,93.9,43.89,Fail
187.19,483.02,92.06,48.53,Maintenance
179.05,465.51,113.39,45.08,Fail
171.06,416.11,95.32,36.85,Fail
178.4,475.45,82.72,44.74,Fail
156.24,483.84,86.87,60.12,Maintenance
185.18,419.61,92.3,35.58,Fail
175.76,433.3,109.72,36.74,Normal
176.12,465.83,100.9,33.39,Maintenance
182.59,397.67,105.14,36.03,Fail
178.23,424.18,102.43,39.37,Normal
170.6,373.46,121.61,44.97,Normal
182.26,416.98,119.43,40.87,Fail
174.31,401.25,91.54,34.08,Normal
161.32,307.65,105.08,42.04,Fail
169.95,447.1,82.42,37.76,Maintenance
173.28,391.56,90.6,37.01,Normal
166.14,409.26,107.04,49.21,Maintenance
191.65,399.65,98.52,37.54,Maintenance
180.94,407.54,83.58,36.87,Fail
175.19,357.15,94.54,43.82,Maintenance
182.84,431.81,103.5,38.67,Maintenance
179.15,425.97,110.37,38.19,Normal
182.63,478.88,110.46,44.98,Fail
153.94,454.99,95.92,38.14,Maintenance
169.3,459.07,93.67,41.55,Normal
165.67,410.02,86.77,37.91,Fail
196.39,427.73,115.59,35.65,Normal
169.38,481.81,69.91,44.96,Fail
179.11,475.12,98.23,44.66,Maintenance
176.29,440.75,100.71,36.65,Normal
160.62,433.96,104.6,36.93,Normal
177.34,417.98,103.64,41.59,Fail
170.08,447.51,95.78,42.79,Fail
193.22,424.65,96.81,37.41,Fail
175.86,483.02,109.14,45.82,Fail
190.58,443.98,107.51,48.93,Fail
164.83,451.48,91.25,34.19,Maintenance
170.38,504.92,101.1,41.46,Fail
155.27,385.27,111.95,39.25,Maintenance
159.57,457.27,104.63,31.26,Normal
157.34,468.24,88.28,42.21,Normal
185.58,505.08,114.2,43.09,Fail
161.03,372.57,97.09,44.08,Normal
180.42,527.7,111.82,47.26,Maintenance
191.97,410.62,109.05,37.31,Fail
165.55,378.21,95.62,38.94,Fail
193.75,394.62,99.58,43.13,Fail
166.14,411.49,90.95,40.56,Normal
153.78,382.04,101.79,39.51,Normal
187.67,493.01,105.33,53.96,Maintenance
159.65,489.34,98.12,54.03,Maintenance
179.14,427.88,104.06,48.86,Fail
162.83,523.32,87.08,44.84,Fail
173.55,507.69,99.46,36.0,Maintenance
165.33,523.28,100.6,44.35,Maintenance
180.43,469.55,82.33,35.55,Fail
170.76,382.42,101.7,42.54,Fail
157.8,477.5,110.43,43.85,Maintenance
197.68,422.82,98.71,42.11,Fail
140.45,419.72,89.93,45.58,Maintenance
179.7,491.45,90.95,42.73,Maintenance
151.57,500.31,89.77,46.71,Fail
187.62,438.93,98.52,36.18,Normal
185.88,422.43,104.71,36.97,Fail
172.59,449.55,100.5,36.22,Maintenance
171.79,416.06,86.13,40.62,Maintenance
148.62,500.84,101.0,38.12,Normal
146.08,416.38,121.61,45.81,Fail
156.67,461.23,101.93,39.27,Maintenance
169.19,422.7,99.12,34.67,Fail
159.21,531.25,105.23,34.47,Fail
195.64,478.69,88.91,43.41,Normal
157.39,495.12,100.86,40.07,Normal
182.71,428.33,122.35,38.14,Normal
166.93,370.08,103.02,40.1,Maintenance
133.47,473.27,72.35,42.49,Fail
164.88,351.22,99.82,38.98,Normal
165.17,426.27,103.08,47.99,Fail
179.91,388.37,85.25,41.58,Fail
177.24,498.48,99.1,52.71,Maintenance
166.29,490.32,128.07,49.85,Maintenance
152.68,396.39,102.02,42.83,Maintenance
151.33,340.71,111.9,50.07,Maintenance
178.55,492.02,88.68,42.82,Fail
164.79,468.41,107.09,43.28,Fail
168.45,390.89,113.04,37.2,Maintenance
173.24,448.82,96.64,35.17,Maintenance
180.58,438.35,107.13,34.06,Maintenance
202.95,521.87,105.52,38.27,Fail
174.77,368.9,101.35,34.96,Maintenance
168.33,478.38,112.32,34.92,Fail
163.06,387.35,105.8,47.17,Fail
162.97,509.76,103.8,43.0,Normal
176.36,493.09,93.29,37.46,Maintenance
